t, real_GRF, FOB_GRF, MOB_GRF, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta, tau_bi_m, tau_bi_b, qddot_m, qddot_b
4.045500, -14.666975, -16.015242, -16.620305, 0.353600, 0.351494, 1.570796, 1.569251, 2.369299, -2.588709, -28.495445, -5.811922
4.047000, -15.499768, -15.167109, -13.309939, 0.353600, 0.351471, 1.570796, 1.569382, 2.296122, -3.121873, 16.744150, 1.933179
4.048500, -15.065377, -15.253995, -16.087905, 0.353600, 0.351510, 1.570796, 1.569295, 2.238484, -2.818032, -11.048696, -30.337355
4.050000, -14.496369, -14.847242, -18.103631, 0.353600, 0.351496, 1.570796, 1.569214, 2.345001, -2.815842, -36.238913, -28.092365
4.051500, -15.353103, -16.475106, -18.396009, 0.353600, 0.351482, 1.570796, 1.569246, 2.529263, -2.754473, -45.841316, -45.361687
4.053000, -15.665151, -15.366026, -19.431624, 0.353600, 0.351485, 1.570796, 1.569260, 2.298911, -3.026743, -27.690372, -51.536705
4.054500, -15.590784, -14.634202, -15.704762, 0.353600, 0.351467, 1.570796, 1.569402, 2.216218, -3.300432, -4.907171, -1.451141
4.056000, -14.996903, -14.065291, -19.593427, 0.353600, 0.351483, 1.570796, 1.569256, 2.233066, -3.182606, -35.344149, -28.846082
4.057500, -15.355582, -14.495643, -13.656363, 0.353600, 0.351471, 1.570796, 1.569364, 2.368594, -3.126032, 4.758066, 24.747664
4.059000, -14.654003, -13.999851, -16.857929, 0.353600, 0.351495, 1.570796, 1.569237, 2.289947, -2.847671, -15.398835, -0.341549
4.060500, -15.338972, -14.853919, -13.652393, 0.353600, 0.351476, 1.570796, 1.569549, 2.123197, -3.396561, 1.736718, 5.095956
4.062000, -15.171278, -13.630465, -16.702557, 0.353600, 0.351496, 1.570796, 1.569412, 2.095983, -3.301738, -11.816607, -10.974817
4.063500, -15.235992, -15.556635, -15.730324, 0.353600, 0.351503, 1.570796, 1.569318, 2.297458, -2.970530, -3.911639, -14.954068
4.065000, -14.764960, -16.423361, -18.915925, 0.353600, 0.351491, 1.570796, 1.569167, 2.586528, -2.696177, -48.946646, -29.587647
4.066500, -16.375277, -14.731175, -13.762555, 0.353600, 0.351491, 1.570796, 1.569368, 2.252362, -3.266440, 21.003262, -19.062574
4.068000, -15.095445, -14.279696, -20.469633, 0.353600, 0.351503, 1.570796, 1.569267, 2.237053, -3.135922, -43.972355, -34.194246
4.069500, -15.008990, -14.232721, -5.326733, 0.353600, 0.351497, 1.570796, 1.569507, 2.137080, -3.232984, 88.423807, 97.818917
4.071000, -14.979866, -16.582605, -13.448683, 0.353600, 0.351501, 1.570796, 1.569302, 2.469295, -2.686127, -7.053051, -1.781977
4.072500, -15.036862, -16.312247, -16.210802, 0.353600, 0.351518, 1.570796, 1.569215, 2.527201, -2.541184, -18.820601, -25.935692
4.074000, -16.028740, -15.325919, -12.400556, 0.353600, 0.351513, 1.570796, 1.569414, 2.302324, -3.149483, 23.918452, -11.041244
4.075500, -15.090755, -14.580002, -17.770322, 0.353600, 0.351497, 1.570796, 1.569342, 2.165251, -3.069163, -23.265590, -8.150480
4.077000, -15.307804, -13.654551, -13.649488, 0.353600, 0.351507, 1.570796, 1.569422, 2.024943, -3.263749, 16.478596, 10.209742
4.078500, -15.751393, -14.966694, -16.523197, 0.353600, 0.351520, 1.570796, 1.569386, 2.186882, -3.076756, 3.288677, -47.789159
4.080000, -15.343256, -14.579903, -18.174675, 0.353600, 0.351533, 1.570796, 1.569295, 2.175988, -3.068164, -19.983499, -64.832570
4.081500, -15.136975, -12.861092, -15.088289, 0.353600, 0.351513, 1.570796, 1.569428, 1.969380, -3.492662, 10.887494, -3.395169
4.083000, -15.280920, -15.845169, -16.521724, 0.353600, 0.351515, 1.570796, 1.569316, 2.256966, -2.921810, -22.310415, -28.768094
4.084500, -15.231941, -14.444460, -11.404834, 0.353600, 0.351536, 1.570796, 1.569459, 2.159757, -3.027344, 44.433868, -5.502891
4.086000, -15.299017, -14.830618, -13.960153, 0.353600, 0.351536, 1.570796, 1.569311, 2.308731, -2.753378, 16.620408, -17.528787
4.087500, -15.557923, -15.035290, -14.935908, 0.353600, 0.351520, 1.570796, 1.569205, 2.431968, -2.913432, -1.754626, -20.026417
4.089000, -15.570289, -16.983686, -15.636196, 0.353600, 0.351497, 1.570796, 1.569223, 2.641927, -2.687498, -18.497582, 7.558659
4.090500, -15.329514, -16.262011, -9.881326, 0.353600, 0.351512, 1.570796, 1.569306, 2.565566, -2.650421, 35.927179, 53.981513
4.092000, -15.260462, -15.055005, -12.804795, 0.353600, 0.351521, 1.570796, 1.569383, 2.310026, -2.949283, 19.040119, 34.666511
4.093500, -15.835755, -13.973860, -13.473573, 0.353600, 0.351529, 1.570796, 1.569393, 2.113343, -3.256053, 33.768311, -16.224291
4.095000, -15.391944, -15.239550, -6.053438, 0.353600, 0.351539, 1.570796, 1.569512, 2.201804, -2.894148, 82.132783, 58.142761
4.096500, -15.236889, -16.342202, -15.905961, 0.353600, 0.351532, 1.570796, 1.569234, 2.522029, -2.687259, -22.565132, -25.184591
4.098000, -14.909972, -15.293064, -15.026870, 0.353600, 0.351524, 1.570796, 1.569383, 2.350526, -3.040164, -22.513125, 16.612288
4.099500, -15.721638, -14.360830, -12.007928, 0.353600, 0.351525, 1.570796, 1.569418, 2.269644, -3.149718, 33.187808, 20.865979
4.101000, -15.229029, -13.535603, -11.172350, 0.353600, 0.351509, 1.570796, 1.569492, 2.054652, -3.367039, 37.488048, 65.258726
4.102500, -15.804163, -15.137945, -14.722831, 0.353600, 0.351562, 1.570796, 1.569289, 2.336649, -2.955386, 14.301016, -74.421864
4.104000, -15.150760, -16.199923, -21.220307, 0.353600, 0.351553, 1.570796, 1.569089, 2.566553, -2.620732, -63.587719, -82.156776
4.105500, -14.694990, -15.059249, -11.432630, 0.353600, 0.351529, 1.570796, 1.569332, 2.435115, -2.715576, 19.824481, 44.805125
4.107000, -14.721250, -15.673891, -18.543059, 0.353600, 0.351546, 1.570796, 1.569293, 2.354256, -2.899526, -46.950403, -32.755938
4.108500, -14.893771, -13.687567, -14.446066, 0.353600, 0.351541, 1.570796, 1.569378, 2.116286, -3.178107, 9.556519, 27.833599
4.110000, -14.193604, -16.031722, -14.805027, 0.353600, 0.351522, 1.570796, 1.569359, 2.415943, -2.886311, -18.600171, 36.829551
4.111500, -15.754336, -14.684029, -16.660222, 0.353600, 0.351534, 1.570796, 1.569353, 2.223778, -3.163517, -9.048549, -13.780535
4.113000, -16.095086, -14.913214, -20.225344, 0.353600, 0.351538, 1.570796, 1.569339, 2.160737, -3.276448, -37.038653, -78.646604
4.114500, -15.974699, -15.223480, -17.198298, 0.353600, 0.351549, 1.570796, 1.569382, 2.128188, -3.116153, -5.934909, -51.873336
4.116000, -14.515427, -13.663052, -20.642450, 0.353600, 0.351535, 1.570796, 1.569389, 1.942861, -3.224634, -47.467495, -15.063269
4.117500, -14.970593, -14.698292, -19.085178, 0.353600, 0.351549, 1.570796, 1.569364, 2.160453, -3.027952, -25.007208, -26.939309
4.119000, -14.493378, -16.564187, -13.869176, 0.353600, 0.351534, 1.570796, 1.569282, 2.584771, -2.705308, -10.556780, 28.819868
4.120500, -15.221894, -16.438645, -16.683128, 0.353600, 0.351600, 1.570796, 1.569102, 2.490790, -2.378752, -8.399052, -97.663601
4.122000, -15.350758, -15.033574, -18.191945, 0.353600, 0.351558, 1.570796, 1.569435, 2.115001, -3.184390, -20.467331, -56.119636
4.123500, -15.162513, -14.364516, -21.038664, 0.353600, 0.351572, 1.570796, 1.569247, 2.203865, -2.985497, -50.384662, -80.910027
4.125000, -15.157662, -15.138368, -13.335078, 0.353600, 0.351545, 1.570796, 1.569293, 2.394750, -2.940164, 9.610911, 21.503708
4.126500, -15.770127, -15.328955, -16.886560, 0.353600, 0.351540, 1.570796, 1.569418, 2.154102, -3.145713, -6.978678, -17.557731
4.128000, -14.914111, -14.080772, -5.115674, 0.353600, 0.351518, 1.570796, 1.569682, 2.084125, -3.349635, 80.015014, 143.564918
4.129500, -14.833802, -15.884387, -11.274969, 0.353600, 0.351536, 1.570796, 1.569418, 2.371105, -2.878094, 17.599377, 82.539214
4.131000, -15.865183, -15.996503, -12.883442, 0.353600, 0.351556, 1.570796, 1.569356, 2.401460, -2.927521, 19.115377, -2.892005
4.132500, -15.114183, -14.189325, -17.660290, 0.353600, 0.351551, 1.570796, 1.569333, 2.205877, -3.267125, -30.009609, -23.414371
4.134000, -16.602584, -15.647549, -14.762244, 0.353600, 0.351546, 1.570796, 1.569352, 2.411247, -3.084798, 20.215718, -23.183568
4.135500, -15.236888, -15.491105, -14.889584, 0.353600, 0.351551, 1.570796, 1.569310, 2.464637, -2.952895, -14.529209, -2.457306
4.137000, -15.153922, -14.630179, -14.764691, 0.353600, 0.351550, 1.570796, 1.569451, 2.117099, -3.182523, 9.527789, 36.561329
4.138500, -15.512298, -15.712646, -8.234253, 0.353600, 0.351549, 1.570796, 1.569424, 2.490842, -2.986369, 55.658629, 54.937917
4.140000, -14.711333, -15.072724, -14.066675, 0.353600, 0.351538, 1.570796, 1.569465, 2.266133, -3.164512, -4.346136, 61.841694
4.141500, -15.674143, -13.147119, -10.132002, 0.353600, 0.351572, 1.570796, 1.569627, 1.767109, -3.525132, 56.263306, 33.202702
4.143000, -15.123119, -13.233637, -8.793559, 0.353600, 0.351553, 1.570796, 1.569557, 2.038031, -3.386778, 61.956240, 77.600908
4.144500, -16.049247, -15.887788, -17.138624, 0.353600, 0.351592, 1.570796, 1.569224, 2.441319, -2.619289, -1.774321, -82.137293
4.146000, -14.928660, -14.575001, -15.299622, 0.353600, 0.351571, 1.570796, 1.569415, 2.176781, -3.134503, -1.751785, -2.789629
4.147500, -15.217194, -16.079991, -9.360814, 0.353600, 0.351577, 1.570796, 1.569396, 2.493088, -2.738186, 44.892900, 30.102805
4.149000, -15.048202, -15.149872, -13.509455, 0.353600, 0.351578, 1.570796, 1.569323, 2.356723, -2.869139, 3.379709, 8.510928
4.150500, -15.533121, -14.717979, -16.369569, 0.353600, 0.351565, 1.570796, 1.569384, 2.367938, -3.174373, -10.996147, -32.576468
4.152000, -14.918273, -14.620990, -11.226650, 0.353600, 0.351559, 1.570796, 1.569539, 2.048234, -3.208603, 25.685625, 64.795645
4.153500, -15.086651, -14.018654, -14.907588, 0.353600, 0.351585, 1.570796, 1.569520, 2.043619, -3.334436, 5.167445, -19.275262
4.155000, -15.466494, -15.448931, -15.186844, 0.353600, 0.351555, 1.570796, 1.569403, 2.272989, -3.106553, -4.998159, 19.744584
4.156500, -15.254743, -14.216402, -19.636588, 0.353600, 0.351581, 1.570796, 1.569300, 2.120561, -3.288317, -32.571194, -41.736142
4.158000, -15.501247, -15.123730, -16.220200, 0.353600, 0.351580, 1.570796, 1.569425, 2.260521, -3.298892, -11.365851, -42.924874
4.159500, -15.898229, -13.591960, -16.393874, 0.353600, 0.351594, 1.570796, 1.569362, 1.983787, -3.387234, 11.210267, -36.980915
4.161000, -15.725920, -13.818692, -9.683763, 0.353600, 0.351555, 1.570796, 1.569618, 2.055822, -3.517526, 51.650607, 70.934604
4.162500, -14.767864, -15.450437, -14.691997, 0.353600, 0.351574, 1.570796, 1.569314, 2.471489, -2.851415, -5.774755, 16.384296
4.164000, -15.561011, -13.765695, -17.336021, 0.353600, 0.351592, 1.570796, 1.569338, 2.143223, -3.151195, -8.868605, -18.629967
4.165500, -15.303576, -15.289839, -14.585934, 0.353600, 0.351579, 1.570796, 1.569331, 2.280514, -2.969571, -8.552605, 34.637935
4.167000, -14.757220, -14.579588, -9.530624, 0.353600, 0.351596, 1.570796, 1.569424, 2.185933, -2.995266, 45.411564, 41.657241
4.168500, -15.534419, -15.627321, -18.971227, 0.353600, 0.351603, 1.570796, 1.569237, 2.276076, -3.019250, -31.143048, -77.481237
4.170000, -15.037388, -15.121013, -15.704387, 0.353600, 0.351575, 1.570796, 1.569389, 2.222207, -3.310950, -20.410193, 8.527603
4.171500, -14.611881, -14.346164, -12.084568, 0.353600, 0.351558, 1.570796, 1.569468, 2.185245, -3.203016, 17.450698, 88.579437
4.173000, -15.619095, -15.088822, -12.791585, 0.353600, 0.351607, 1.570796, 1.569284, 2.374184, -2.946932, 17.933306, -14.195351
4.174500, -14.966383, -13.283610, -20.222966, 0.353600, 0.351593, 1.570796, 1.569330, 2.039436, -3.287031, -36.351136, -25.665357
4.176000, -14.642544, -14.794451, -16.423483, 0.353600, 0.351585, 1.570796, 1.569413, 2.109275, -3.140786, -19.205448, 42.886162
4.177500, -14.993670, -14.913617, -17.442420, 0.353600, 0.351583, 1.570796, 1.569285, 2.328983, -3.063642, -30.306068, -19.903597
4.179000, -14.895988, -14.942219, -9.712569, 0.353600, 0.351609, 1.570796, 1.569492, 2.104225, -3.072826, 37.628159, 45.377883
4.180500, -15.486851, -16.247778, -18.734082, 0.353600, 0.351572, 1.570796, 1.569385, 2.327538, -3.284530, -45.704986, -41.096978
4.182000, -15.857221, -14.900080, -17.749059, 0.353600, 0.351584, 1.570796, 1.569302, 2.279039, -3.198039, -13.102992, -36.829173
4.183500, -14.749014, -14.605913, -10.075109, 0.353600, 0.351629, 1.570796, 1.569272, 2.374355, -2.658848, 40.155745, 49.602101
4.185000, -15.712823, -15.246739, -16.424994, 0.353600, 0.351635, 1.570796, 1.569192, 2.357318, -2.800320, -4.990793, -65.055518
4.186500, -14.699100, -14.382972, -18.986409, 0.353600, 0.351616, 1.570796, 1.569309, 2.021695, -3.047973, -30.760040, -14.149196
4.188000, -14.970226, -15.207397, -14.158696, 0.353600, 0.351591, 1.570796, 1.569376, 2.205178, -3.051720, -7.152902, 41.388131
4.189500, -15.044255, -16.223547, -13.689729, 0.353600, 0.351621, 1.570796, 1.569188, 2.604713, -2.527300, -2.394213, 9.607079
4.191000, -14.770919, -15.240795, -21.781002, 0.353600, 0.351623, 1.570796, 1.569126, 2.385218, -2.912503, -68.890220, -61.331405
4.192500, -14.754921, -14.699625, -13.665529, 0.353600, 0.351613, 1.570796, 1.569316, 2.273387, -2.991050, 1.174306, 13.565540
4.194000, -14.983419, -14.488452, -16.835086, 0.353600, 0.351592, 1.570796, 1.569326, 2.186384, -3.243074, -23.075585, 27.309093
4.195500, -15.159054, -14.087121, -13.936559, 0.353600, 0.351591, 1.570796, 1.569518, 2.048089, -3.342683, 11.546755, 38.334908
4.197000, -14.896640, -12.760090, -12.434289, 0.353600, 0.351604, 1.570796, 1.569499, 1.919270, -3.343081, 29.542180, 62.008699
4.198500, -14.810964, -14.626085, -14.936015, 0.353600, 0.351624, 1.570796, 1.569287, 2.285222, -2.893800, -8.039682, 5.042202
4.200000, -14.525297, -13.904823, -14.954966, 0.353600, 0.351610, 1.570796, 1.569409, 2.000665, -3.015399, 10.162662, 52.537490
4.201500, -15.741211, -15.516394, -16.912938, 0.353600, 0.351646, 1.570796, 1.569241, 2.275300, -2.913434, -12.451175, -75.597763
4.203000, -14.607061, -14.886594, -17.256870, 0.353600, 0.351637, 1.570796, 1.569305, 2.196066, -3.002416, -22.943567, -38.682275
4.204500, -14.395674, -15.354025, -20.244820, 0.353600, 0.351637, 1.570796, 1.569157, 2.344628, -2.714652, -51.863658, -48.536685
4.206000, -15.888102, -14.408947, -11.863006, 0.353600, 0.351609, 1.570796, 1.569490, 2.017410, -3.449912, 34.170753, 18.898221
4.207500, -15.299890, -15.292090, -14.650494, 0.353600, 0.351626, 1.570796, 1.569350, 2.231830, -3.132524, 4.928067, -18.337914
4.209000, -15.680599, -15.388130, -13.393735, 0.353600, 0.351633, 1.570796, 1.569247, 2.301397, -2.794652, 24.881970, -13.308985
4.210500, -15.241850, -16.147451, -19.057140, 0.353600, 0.351613, 1.570796, 1.569146, 2.582791, -2.798477, -53.471811, -36.387275
4.212000, -14.316158, -15.028109, -12.483877, 0.353600, 0.351639, 1.570796, 1.569418, 2.075286, -2.945166, 3.279273, 39.567134
4.213500, -15.126480, -16.155788, -13.230349, 0.353600, 0.351616, 1.570796, 1.569224, 2.550302, -2.679059, 3.785699, 23.222984
4.215000, -14.985660, -15.725659, -15.215011, 0.353600, 0.351656, 1.570796, 1.569261, 2.199722, -2.726761, 0.820157, -11.435319
4.216500, -15.916911, -15.155858, -14.817873, 0.353600, 0.351645, 1.570796, 1.569263, 2.374282, -2.990741, 1.844311, -25.824679
4.218000, -15.493953, -15.318106, -17.702278, 0.353600, 0.351639, 1.570796, 1.569278, 2.223703, -3.227186, -23.831565, -63.783817
4.219500, -15.645166, -14.189635, -15.876757, 0.353600, 0.351641, 1.570796, 1.569287, 2.234326, -3.157411, 6.480594, -19.133836
4.221000, -15.186726, -15.462039, -10.720079, 0.353600, 0.351629, 1.570796, 1.569455, 2.169211, -2.980994, 32.300666, 20.872006
4.222500, -15.440104, -16.208803, -16.668005, 0.353600, 0.351651, 1.570796, 1.569117, 2.498801, -2.723228, -18.946456, -47.796952
4.224000, -15.414587, -14.617242, -18.108456, 0.353600, 0.351638, 1.570796, 1.569262, 2.228619, -3.066316, -17.891447, -44.907797
4.225500, -15.883757, -14.861355, -7.579183, 0.353600, 0.351639, 1.570796, 1.569560, 2.111815, -3.245318, 73.094438, 22.449926
4.227000, -14.810551, -13.969082, -14.808451, 0.353600, 0.351680, 1.570796, 1.569210, 2.177191, -2.944265, 4.200580, -49.994212
4.228500, -14.629135, -16.720411, -19.165664, 0.353600, 0.351644, 1.570796, 1.569091, 2.503941, -2.644121, -54.427226, -31.295479
4.230000, -15.186770, -14.638299, -13.397566, 0.353600, 0.351619, 1.570796, 1.569324, 2.259355, -3.165012, 13.096660, 28.473582
4.231500, -14.748735, -13.663379, -18.097571, 0.353600, 0.351649, 1.570796, 1.569373, 2.091920, -3.182265, -25.754055, -17.790930
4.233000, -14.671477, -14.029124, -14.346263, 0.353600, 0.351622, 1.570796, 1.569406, 2.144978, -3.259771, 3.896852, 51.836922
4.234500, -14.760176, -13.979786, -16.837466, 0.353600, 0.351604, 1.570796, 1.569502, 2.038866, -3.361828, -21.765767, 40.647553
4.236000, -14.855008, -15.175600, -14.508621, 0.353600, 0.351628, 1.570796, 1.569324, 2.305546, -3.061662, -1.218978, 24.058550
4.237500, -15.299615, -15.564330, -13.866301, 0.353600, 0.351608, 1.570796, 1.569463, 2.305404, -3.144482, -1.545263, 46.722821
4.239000, -15.764970, -14.460975, -18.914667, 0.353600, 0.351651, 1.570796, 1.569294, 2.068122, -3.255297, -26.647573, -64.148249
4.240500, -14.775738, -14.094372, -9.681321, 0.353600, 0.351666, 1.570796, 1.569397, 2.167677, -2.918886, 43.458859, 36.244798
4.242000, -15.437549, -14.094658, -21.905093, 0.353600, 0.351645, 1.570796, 1.569349, 2.064070, -3.274605, -55.109487, -65.798593
4.243500, -14.811061, -15.382853, -19.698111, 0.353600, 0.351621, 1.570796, 1.569120, 2.541267, -2.841707, -53.122178, 10.839108
4.245000, -14.910980, -15.958694, -15.246246, 0.353600, 0.351656, 1.570796, 1.569351, 2.347342, -2.859176, -20.217094, -8.903077
4.246500, -15.862545, -15.697696, -15.391353, 0.353600, 0.351631, 1.570796, 1.569348, 2.193829, -3.350664, -14.464992, -42.172901
4.248000, -15.817103, -14.409471, -10.219441, 0.353600, 0.351654, 1.570796, 1.569359, 2.257521, -3.160734, 52.992865, 21.906665
4.249500, -15.468679, -15.439689, -10.939314, 0.353600, 0.351647, 1.570796, 1.569365, 2.287118, -2.771761, 34.194699, 37.578800
4.251000, -15.197532, -13.892409, -16.085576, 0.353600, 0.351642, 1.570796, 1.569296, 2.145862, -3.236007, -3.621020, 6.527363
4.252500, -15.288902, -14.296504, -14.052390, 0.353600, 0.351626, 1.570796, 1.569557, 1.935159, -3.627524, 11.417885, 11.337045
4.254000, -14.502542, -14.214222, -14.992058, 0.353600, 0.351636, 1.570796, 1.569399, 2.060829, -3.218978, -5.465564, 32.837378
4.255500, -16.262193, -16.599871, -18.906756, 0.353600, 0.351647, 1.570796, 1.569157, 2.477144, -2.979652, -36.391507, -82.887425
4.257000, -14.969623, -14.554958, -13.659715, 0.353600, 0.351651, 1.570796, 1.569367, 2.264424, -3.008346, 9.585114, 21.030442
4.258500, -15.248947, -13.922674, -9.043307, 0.353600, 0.351638, 1.570796, 1.569592, 2.027425, -3.210695, 60.221229, 84.184330
4.260000, -15.579522, -15.215665, -9.255610, 0.353600, 0.351646, 1.570796, 1.569462, 2.243342, -3.088850, 53.245910, 29.257417
4.261500, -14.156665, -15.741553, -14.554059, 0.353600, 0.351636, 1.570796, 1.569159, 2.664596, -2.715090, -35.487218, 38.627919
4.263000, -15.127459, -14.043447, -16.153390, 0.353600, 0.351638, 1.570796, 1.569447, 2.095310, -3.207900, -10.041328, 33.341003
4.264500, -15.130907, -16.590954, -15.831113, 0.353600, 0.351652, 1.570796, 1.569245, 2.385256, -2.613604, -16.746565, -2.674347
4.266000, -14.938600, -14.474011, -7.555294, 0.353600, 0.351627, 1.570796, 1.569454, 2.264178, -3.185929, 55.510748, 108.888301
4.267500, -14.789105, -14.510531, -15.454964, 0.353600, 0.351667, 1.570796, 1.569351, 2.103904, -3.009058, -9.421914, -21.862519
4.269000, -15.150258, -13.159224, -10.757588, 0.353600, 0.351654, 1.570796, 1.569466, 2.047329, -3.285556, 44.320528, 35.002650
4.270500, -14.813133, -15.188131, -18.365234, 0.353600, 0.351669, 1.570796, 1.569074, 2.444875, -2.723305, -34.118634, -34.245506
4.272000, -15.357543, -16.082581, -12.329096, 0.353600, 0.351612, 1.570796, 1.569401, 2.476329, -2.938267, 10.418970, 79.157137
4.273500, -14.788394, -15.396765, -14.091268, 0.353600, 0.351664, 1.570796, 1.569229, 2.381639, -2.739140, -9.229703, -2.185009
4.275000, -15.413025, -14.541993, -12.803265, 0.353600, 0.351631, 1.570796, 1.569387, 2.206797, -3.182724, 25.568506, 56.758885
4.276500, -15.351862, -15.309579, -11.417611, 0.353600, 0.351688, 1.570796, 1.569304, 2.294258, -2.745059, 30.249131, 0.491970
4.278000, -14.913000, -14.367063, -11.775624, 0.353600, 0.351655, 1.570796, 1.569529, 2.029489, -3.362598, 23.082884, 42.948074
4.279500, -15.969125, -14.926809, -12.174697, 0.353600, 0.351657, 1.570796, 1.569445, 2.168850, -3.279643, 29.575344, -20.205484
4.281000, -15.059278, -14.354169, -14.719139, 0.353600, 0.351667, 1.570796, 1.569317, 2.165130, -3.071554, 5.743594, 2.557036
4.282500, -15.648650, -15.448861, -19.120917, 0.353600, 0.351679, 1.570796, 1.569044, 2.556217, -2.721235, -38.032458, -91.249030
4.284000, -15.310823, -15.625753, -16.314724, 0.353600, 0.351657, 1.570796, 1.569264, 2.473906, -2.899058, -24.225064, -30.984388
4.285500, -16.051377, -16.555820, -18.832702, 0.353600, 0.351682, 1.570796, 1.569065, 2.542634, -2.648606, -25.820024, -124.040913
4.287000, -14.753839, -15.279618, -11.086689, 0.353600, 0.351649, 1.570796, 1.569371, 2.428407, -2.871679, 21.815679, 53.091178
4.288500, -15.366386, -14.706828, -20.364318, 0.353600, 0.351653, 1.570796, 1.569298, 2.205657, -3.257595, -40.045736, -43.492723
4.290000, -15.786773, -15.464489, -17.078173, 0.353600, 0.351674, 1.570796, 1.569243, 2.278459, -3.011650, -9.269423, -57.824078
4.291500, -15.175294, -15.944581, -12.094034, 0.353600, 0.351672, 1.570796, 1.569361, 2.258817, -2.852334, 16.827738, 25.653838
4.293000, -15.259208, -15.455136, -7.901442, 0.353600, 0.351645, 1.570796, 1.569392, 2.393240, -2.794642, 50.028429, 90.024428
4.294500, -15.111750, -14.577624, -5.045514, 0.353600, 0.351647, 1.570796, 1.569636, 1.969019, -3.263368, 85.644605, 104.118262
4.296000, -14.821556, -15.497234, -14.349785, 0.353600, 0.351662, 1.570796, 1.569379, 2.180482, -2.961854, 2.681714, 5.323844
4.297500, -15.715273, -14.837448, -12.319512, 0.353600, 0.351685, 1.570796, 1.569317, 2.196606, -3.108509, 31.144658, -23.568399
4.299000, -15.611480, -14.135243, -15.972845, 0.353600, 0.351661, 1.570796, 1.569360, 2.065159, -3.318040, 7.564229, -23.238769
4.300500, -15.480747, -15.036909, -14.949395, 0.353600, 0.351666, 1.570796, 1.569310, 2.196711, -3.194241, 0.948794, -36.132740
4.302000, -15.266920, -14.364120, -15.295465, 0.353600, 0.351673, 1.570796, 1.569372, 2.080789, -3.080231, 3.312820, -33.784442
4.303500, -14.796222, -13.964857, -20.475552, 0.353600, 0.351637, 1.570796, 1.569334, 2.149279, -3.372035, -57.436990, -10.933415
4.305000, -15.678699, -16.226045, -15.092037, 0.353600, 0.351658, 1.570796, 1.569279, 2.408606, -2.932694, -4.844941, -39.550943
4.306500, -15.080359, -13.357021, -11.120609, 0.353600, 0.351714, 1.570796, 1.569355, 1.983225, -2.986405, 45.809722, -15.395654
4.308000, -15.253769, -15.904837, -10.979047, 0.353600, 0.351663, 1.570796, 1.569319, 2.355283, -2.792102, 26.445016, 43.940449
4.309500, -14.734929, -15.241548, -13.659789, 0.353600, 0.351640, 1.570796, 1.569312, 2.317832, -3.093954, -2.097603, 31.381947
4.311000, -14.376961, -15.561707, -10.048030, 0.353600, 0.351661, 1.570796, 1.569307, 2.512712, -2.772205, 26.375620, 67.072212
4.312500, -15.513727, -15.049955, -17.763781, 0.353600, 0.351677, 1.570796, 1.569252, 2.230134, -2.965974, -16.232637, -49.814146
4.314000, -15.655780, -14.539655, -17.050387, 0.353600, 0.351672, 1.570796, 1.569204, 2.246706, -3.136006, -7.438427, -38.097505
4.315500, -15.542958, -13.873556, -21.496050, 0.353600, 0.351636, 1.570796, 1.569337, 2.070452, -3.495717, -43.977604, -42.683597
4.317000, -14.426535, -15.254975, -20.426876, 0.353600, 0.351668, 1.570796, 1.569144, 2.412271, -2.736587, -58.998364, -38.286373
4.318500, -15.394030, -13.757958, -7.551343, 0.353600, 0.351640, 1.570796, 1.569540, 2.096962, -3.524737, 67.049360, 74.968183
4.320000, -15.583268, -14.656850, -14.901222, 0.353600, 0.351655, 1.570796, 1.569346, 2.122929, -3.181933, 3.479585, -9.914378
4.321500, -14.935515, -14.540394, -18.306464, 0.353600, 0.351659, 1.570796, 1.569285, 2.210832, -3.117880, -31.177412, -15.844524
4.323000, -16.493258, -14.819783, -13.251060, 0.353600, 0.351661, 1.570796, 1.569370, 2.188035, -3.361066, 21.168699, -40.617943
4.324500, -15.601935, -15.180764, -20.959678, 0.353600, 0.351638, 1.570796, 1.569319, 2.235526, -3.324697, -59.023744, -50.991455
4.326000, -15.468336, -14.236851, -8.800796, 0.353600, 0.351671, 1.570796, 1.569383, 2.209713, -3.050074, 57.686565, 33.383596
4.327500, -15.180430, -14.196966, -18.195204, 0.353600, 0.351650, 1.570796, 1.569361, 2.058716, -3.367419, -21.582586, -7.405093
4.329000, -15.557015, -15.693245, -19.953713, 0.353600, 0.351664, 1.570796, 1.569102, 2.467855, -3.018182, -47.692133, -66.202578
4.330500, -14.942063, -13.116064, -8.785350, 0.353600, 0.351682, 1.570796, 1.569405, 2.036900, -3.164745, 68.820956, 62.134194
4.332000, -15.718984, -16.004653, -10.201419, 0.353600, 0.351670, 1.570796, 1.569237, 2.506514, -2.697704, 48.105841, 22.104497
4.333500, -14.541298, -14.253897, -12.723368, 0.353600, 0.351669, 1.570796, 1.569310, 2.213425, -2.990012, 20.405104, 31.338344
4.335000, -15.256527, -14.324032, -11.930665, 0.353600, 0.351680, 1.570796, 1.569353, 2.072260, -2.992552, 38.370151, 24.750722
4.336500, -14.748097, -16.092331, -20.297813, 0.353600, 0.351664, 1.570796, 1.569175, 2.378704, -2.833822, -61.402198, -51.559749
4.338000, -15.020734, -17.493345, -20.878152, 0.353600, 0.351651, 1.570796, 1.569086, 2.638242, -2.639621, -67.305115, -43.061781
